9/17/2021,373.83,60912270,377.82,377.87,372.76
9/16/2021,378.31,35193080,376.68,378.9,374.695
9/15/2021,378.05,34097870,375.73,378.41,373.37
9/14/2021,375.26,41826620,377.86,378.61,374.28
9/13/2021,376.33,48741780,378.99,379.43,374.22
9/10/2021,376.59,40249410,381.23,381.97,376.245
9/9/2021,379.47,29398980,381.01,382.15,379.22
9/8/2021,380.78,32949160,381.93,381.93,378.45
9/7/2021,382.11,23970200,381.68,382.778,380.4882
9/3/2021,381.57,24624940,379.22,381.98,379.2003
9/2/2021,380.4,25503540,381.97,382.31,379.15
9/1/2021,380.58,28138310,381.04,382.71,380.37
8/31/2021,379.95,29628180,380.51,380.579,378.36
8/30/2021,380.26,27295670,376.85,380.76,376.83
8/27/2021,376.04,27104750,373.07,376.56,372.57
8/26/2021,372.42,29133330,373.92,374.62,371.97
8/25/2021,374.8,20441880,374.63,375.39,373.855
8/24/2021,374.37,21732910,373.84,374.99,373.36
8/23/2021,373.23,34034740,368.8,373.935,368.79
8/20/2021,367.73,39486030,365.06,368.14,364.74
8/19/2021,363.96,48499370,360.22,365.68,359.96
8/18/2021,362.21,38541940,365.18,366.62,361.865
8/17/2021,365.73,44793900,366.15,367.15,363.23
8/16/2021,368.98,35044110,367.67,369.02,363.7
8/13/2021,368.82,19336190,367.89,369.16,367.38
8/12/2021,367.53,26003880,365.69,367.9,364.295
8/11/2021,366.21,34249810,368.14,368.65,364.84
8/10/2021,366.84,35130800,369.26,369.56,365.62
8/9/2021,368.73,25960250,368.52,369.27,367.39
8/6/2021,368.05,33332110,368.37,369.37,366.905
8/5/2021,369.67,21443930,368.18,369.91,367.45
8/4/2021,367.34,29602240,366.77,368.32,365.63
8/3/2021,366.81,35558510,365.28,366.93,362
8/2/2021,364.6,27334100,366.28,366.88,363.87
7/30/2021,364.57,36484650,362.44,365.17,362.41
7/29/2021,366.48,25672530,365.25,367.6794,365.25
7/28/2021,365.83,42066200,365.6,367.45,363.24
7/27/2021,364.43,57933150,368.22,368.22,360.16
7/26/2021,368.49,28438130,367.49,368.89,366.601
7/23/2021,368.2,31960800,365.31,368.485,363.9157
7/22/2021,363.95,30252240,361.77,363.96,361.77
7/21/2021,361.56,30259860,358.35,361.56,358.12
7/20/2021,358.79,42183700,355.63,360.28,353.8
7/19/2021,354.67,64404630,354.05,355.18,352.04
7/16/2021,357.6,47261960,361.4,362.41,357.24
7/15/2021,360.52,53391560,362.98,363.19,358.46
7/14/2021,363.07,35336350,364.83,365.49,362.22
7/13/2021,362.42,39723020,362.03,365.465,361.54
7/12/2021,362.42,25717680,362.45,362.89,360.83
7/9/2021,361.01,35184530,358.17,361.5,357.57
7/8/2021,358.77,50890020,355.74,359.65,354.42
7/7/2021,360.95,35265240,362.45,362.76,358.94
7/6/2021,360.19,38842400,359.26,360.48,356.49
7/2/2021,358.64,32727240,356.52,358.97,356.28
7/1/2021,354.57,29289980,354.07,355.09,352.68
6/30/2021,354.43,32723960,354.83,355.23,353.83
6/29/2021,354.99,29426040,353.53,355.0199,352.67
6/28/2021,353.71,39130310,350.78,353.85,350.72
6/25/2021,349.46,28682800,350.47,350.72,348.84
6/24/2021,349.89,32581610,349.73,351.46,349.17
6/23/2021,347.74,27188450,347.51,348.92,346.88
6/22/2021,347.57,28941630,344.15,348.03,343.84
6/21/2021,344.36,32992650,342.43,344.69,340.15
6/18/2021,342.63,55414860,343.63,344.8082,341.86
6/17/2021,345.34,59722700,339.97,346.38,339.92
6/16/2021,341.01,55399540,342.74,343.84,337.45
6/15/2021,342.26,35963780,344.15,344.47,341.52
6/14/2021,344.51,27827720,341.68,344.52,340.46
6/11/2021,341.24,21222830,340.36,341.25,339.69
6/10/2021,340.35,33702070,337.19,340.46,336.73
6/9/2021,336.84,21485320,338.17,338.97,336.651
6/8/2021,336.76,27282820,338.395,339.29,335.03
6/7/2021,336.6,32611850,335.05,336.66,334.34
6/4/2021,335.6,38736550,331.85,336.0582,331.78
6/3/2021,330,37057830,330.55,331.86,328.28
6/2/2021,333.47,22047940,333.25,334.34,331.695
6/1/2021,332.82,31145420,335.3,335.785,331.43
5/28/2021,333.93,29927450,334.12,335.5699,333.6
5/27/2021,332.88,27931750,333.67,334.54,332.67
5/26/2021,334.13,25444930,333.66,334.61,332.95
5/25/2021,332.97,31280310,334.07,334.81,331.755
5/24/2021,332.51,32475770,329.37,333.67,326.9032
5/21/2021,327.01,50330450,330.43,330.86,326.64
5/20/2021,328.83,46466140,324.12,329.71,323.89
5/19/2021,322.59,66319110,316.66,322.9,316.3
5/18/2021,322.22,36528450,325.39,326.65,321.94
5/17/2021,324.41,39187120,324.63,326.3721,321.45
5/14/2021,326.39,44370020,322.6,327.33,322.08
5/13/2021,319.34,69877770,319.92,322.4,316.9
5/12/2021,316.89,91164860,320.23,322.62,316
5/11/2021,325.31,71963610,319.7,326.1299,319.02
5/10/2021,325.76,60700460,332.78,332.96,325.55
5/7/2021,334.2,53324460,334.37,336.65,331.6914
5/6/2021,331.51,46814280,328.76,331.67,326.45
5/5/2021,329.03,46219310,332.25,333.14,328.23
5/4/2021,330.14,65146970,333.56,333.89,326.21
5/3/2021,336.19,29729730,339.23,340,335.73
4/30/2021,337.99,38263420,337.7,340.26,337.05
4/29/2021,340.22,37708880,342.37,342.8,336.9001
4/28/2021,339,33615700,339.81,340.85,338.3301
4/27/2021,340.15,33187180,341.93,342.15,339.17
4/26/2021,341.63,30811970,339.67,341.92,338.9
4/23/2021,339.42,36414920,335.85,340.767,335.85
4/22/2021,335.2,45936140,338.89,339.9,334.01
4/21/2021,339.29,36598080,335.09,339.48,333.97
4/20/2021,336.41,38081820,338.2,339.52,334.3816
4/19/2021,338.88,34533130,340.39,341.58,336.9016
4/16/2021,342.01,40860100,342.15,342.23,340.08
4/15/2021,341.61,36342820,339.47,342.01,336.2153
4/14/2021,336.51,42564340,340.85,340.98,335.67
4/13/2021,340.6,30374030,338.24,341.08,338.02
4/12/2021,336.67,25833010,336.04,337.1,334.73
4/9/2021,337.11,36664890,333.68,337.32,332.92
4/8/2021,335.08,29940800,334.56,335.27,333.7399
4/7/2021,331.62,32046380,330.33,332.48,329.37
4/6/2021,330.82,33537210,330.73,332.83,330.02
4/5/2021,331.05,42172480,327.13,331.84,324.6375
4/1/2021,324.57,55685600,323.07,324.71,322.81
3/31/2021,319.13,55032540,316.16,320.74,315.81
3/30/2021,314.32,44635680,313.89,314.91,311.54
3/29/2021,315.91,54607960,315.45,316.99,312.47
3/26/2021,316,63519630,311.11,316.33,309.67
3/25/2021,311.33,78729010,309.968,312.885,307.3899
3/24/2021,311.87,64803730,318.63,318.67,311.72
3/23/2021,317.22,53455410,319.73,321.09,316.375
3/22/2021,318.61,56194760,315.21,320.74,315.21
3/19/2021,313.14,78446200,311.87,314.73,309.6601
3/18/2021,312.04,82942270,316.87,317.8801,311.57
3/17/2021,321.9,78258730,317.45,323.85,315.68
3/16/2021,320.58,54925900,321.09,324.2,319.1
3/15/2021,318.83,43123180,315.79,319,314.095
3/12/2021,315.46,69315600,313.86,318.2302,311.391
3/11/2021,318.04,53484800,315.77,319.86,314.85
3/10/2021,310.88,76798070,316.16,316.47,310.17
3/9/2021,311.77,80391110,307.47,313.73,306.92
3/8/2021,299.94,88409780,308.12,310.06,299.51
3/5/2021,308.68,121523700,306.795,309.609,297.45
3/4/2021,304.1,139131600,308.78,312.04,300.11
3/3/2021,309.16,86301070,317.27,318.24,309.1
3/2/2021,318.4,48370030,324.25,324.33,318.14
3/1/2021,323.59,49164520,319.27,323.94,317.935
2/26/2021,314.14,104739800,315.85,319.11,310.88
2/25/2021,312.83,110182600,321.39,324.03,311.24
2/24/2021,324.13,58206270,318.74,324.45,315.96
2/23/2021,321.48,97241940,317,323.2,311
2/22/2021,322.44,47256940,326.5,327.8,322.23
2/19/2021,331.02,39157680,333.86,333.99,329.97
2/18/2021,332.47,32236240,330.23,333.8661,328.36
2/17/2021,333.93,31467460,332.47,335.657,330.17
2/16/2021,335.54,27080780,337.27,338.19,334.34
2/12/2021,336.45,20346820,333.71,336.62,332.63
2/11/2021,334.58,22046070,334.33,335,332.12
2/10/2021,332.75,28068700,334.99,335.46,329.5
2/9/2021,333.51,17597480,332.62,334.81,332.61
2/8/2021,333.58,20462810,333.1,333.74,331.41
2/5/2021,331.36,22731960,331.22,332.4025,329.53
2/4/2021,330.24,22350950,327.82,330.33,326.46
2/3/2021,326.38,24824520,329.82,330.195,326.32
2/2/2021,327.68,33930840,325.48,328.87,325.31
2/1/2021,322.42,35646010,318.11,323.54,316.02
1/29/2021,314.56,55259020,319.58,320.7193,312.76
1/28/2021,321.32,42836320,320.67,326.42,320.03
1/27/2021,319.43,55263990,326.26,326.27,317.36
1/26/2021,328.59,25498110,328.85,329.76,327.22
1/25/2021,328.11,39080640,328.91,330.32,321.41
1/22/2021,325.42,21609440,325.29,326.46,324.71
1/21/2021,326.36,25316940,325.15,327.13,323.73
1/20/2021,323.77,30728100,320.14,324.74,316.509
1/19/2021,316.41,24537050,314.25,316.93,313.12
1/15/2021,311.86,35118720,314.13,315.12,310.58
1/14/2021,314.35,23500130,316.5,317.53,313.8616
1/13/2021,316.04,22898420,314.19,316.86,313.57
1/12/2021,313.92,29266760,314.46,315.58,311.2
1/11/2021,314.42,32869100,315.98,317.19,313.75
1/8/2021,319.03,33955850,317.34,319.39,315.0814
1/7/2021,314.98,30394830,310.28,315.84,310.25
1/6/2021,307.54,52809620,307,311.88,305.98
1/5/2021,311.86,29323410,308.29,312.14,308.29
1/4/2021,309.31,45305900,315.11,315.29,305.18
12/31/2020,313.74,21611410,312.87,314.24,311.76
12/30/2020,312.97,18138070,314.16,314.49,312.33
12/29/2020,312.96,25871930,314.05,314.685,312.03
12/28/2020,312.68,22497750,312.25,313.17,310.36
12/24/2020,309.56,16785000,308.47,310.02,308.39
12/23/2020,308.2,21201280,309.81,310.18,308.035
12/22/2020,309.76,26378340,309.85,310.7105,306.845
12/21/2020,308.92,37095480,306.46,309.47,303.6
12/18/2020,310.06,41173390,311.66,311.98,307.61
12/17/2020,311,23730520,310.63,311.24,309.39
12/16/2020,308.98,25461890,307.7,309.785,306.621
12/15/2020,307.29,25790460,306.37,307.29,304.11
12/14/2020,304.04,28804830,303.08,306.05,303.01
12/11/2020,301.85,26760420,300.81,301.98,298.47
12/10/2020,302.52,27519540,299.21,303.68,298.09
12/9/2020,301.31,48839310,308.07,308.36,300.21
12/8/2020,308.29,18341460,306.76,308.6,304.95
12/7/2020,307.25,20850970,305.71,307.63,305.52
12/4/2020,305.52,19332080,304.33,305.67,303.63
12/3/2020,304.28,22828730,304.07,305.88,303.531
12/2/2020,303.85,23620000,302.22,304.195,300.35
12/1/2020,303.46,27642640,301.87,305.14,300.83
11/30/2020,299.62,27836230,299.3,299.97,294.78
11/27/2020,299.01,17163120,298.29,300.17,297.9
11/25/2020,296.28,23326830,295.44,296.94,294.59
11/24/2020,294.47,24516790,291.49,294.98,289.63
11/23/2020,290.39,26875590,291.41,292.75,288.07
11/20/2020,290.38,25907310,292.3,293.065,290.29
11/19/2020,292.38,22718420,289.48,292.7,288.85
11/18/2020,290.11,28069620,291.7,293.37,290.02
11/17/2020,292.27,21843460,293.4,293.74,291.61
11/16/2020,293.2,30168360,290.68,293.51,289.99
11/13/2020,290.93,24880580,290.01,291.57,287.8701
11/12/2020,288.4,34516830,290.72,292.074,287.25
11/11/2020,289.76,36102930,285.92,290.25,283.38
11/10/2020,283.42,69024880,285.26,286.6599,280.62
11/9/2020,288.59,86537070,297.31,299.14,288.12
11/6/2020,294.61,40959760,293.58,295.36,289.83
11/5/2020,294.39,52054190,293.41,295.39,292
11/4/2020,286.91,75728210,283.56,288.77,281.87
11/3/2020,274.65,43604150,271.86,276.82,270.84
11/2/2020,269.98,39987410,271.73,273.52,266.97
10/30/2020,269.38,65935890,274.375,275.24,267.07
10/29/2020,276.39,43246300,273.04,279.49,272.52
10/28/2020,271.64,53413520,278.13,278.6401,271.38
10/27/2020,282.66,30559120,281.42,283.505,280.2
10/26/2020,280.47,38421090,282.32,285.3,276.76
10/23/2020,284.74,24658540,284.79,284.91,281.7818
10/22/2020,284.18,32196160,285.05,285.98,280.82
10/21/2020,284.19,29306140,284.67,287.32,283.69
10/20/2020,284.41,32195360,284.56,287.62,282.95
10/19/2020,283.8,36756750,290.49,291.48,282.79
10/16/2020,288.51,40570700,291.8,293.269,288.15
10/15/2020,290.1,42514180,287.25,290.71,286.54
10/14/2020,292.06,37181230,295.32,296.35,290.26
10/13/2020,294.52,64240030,296.34,297.0496,293.11
10/12/2020,294.53,79370660,290.6,297.46,289.47
10/9/2020,285.71,30201140,283.09,285.79,282.71
10/8/2020,281.41,25443290,282.32,282.47,280.31
10/7/2020,279.92,27539660,277.83,280.74,277.28
10/6/2020,275.16,49704240,279.29,281.19,274.25
10/5/2020,280.16,28184580,276.34,280.49,276.23
10/2/2020,274.31,75497390,276.01,282.2412,273.44
10/1/2020,282.25,50020220,281.79,282.8794,279.84
9/30/2020,277.84,49380800,276.09,281.09,275.8717
9/29/2020,275.95,27178920,276.72,277.71,275.3719
9/28/2020,277.2,58438290,276.615,277.2,271.674
9/25/2020,271.56,55242380,265.82,272.395,264.2999
9/24/2020,265.39,70631700,261.58,268.7,261.22
9/23/2020,264.16,48837270,272.15,272.34,263.2502
9/22/2020,272.48,41128890,270.05,273.08,266.54
9/21/2020,267.51,57168570,262.52,267.65,260.11
9/18/2020,266.87,86251120,271.62,272.09,262.63
9/17/2020,270.32,81570840,267.52,274.3955,266.68
9/16/2020,274.61,42435630,279.77,280.36,274.25
9/15/2020,279.06,41849930,278.9,280.45,275.1332
9/14/2020,275.16,38525190,274.28,277.22,272.96
9/11/2020,270.45,71809010,274.33,275.22,266.9
9/10/2020,272.34,69667460,280.97,282.195,270.56
9/9/2020,277.88,64837870,275.54,280.045,273
9/8/2020,269.95,99568650,272.27,278.22,269.66
9/4/2020,283.58,123959000,285.76,288.93,271.8
9/3/2020,287.41,110083300,298.2,298.62,284.41
9/2/2020,302.76,50836770,303.26,303.5,296.89
9/1/2020,299.92,36395770,297.6,300.04,295.79
8/31/2020,294.88,36321030,293.16,296.745,292.62
8/28/2020,292.53,28021020,292.27,293.18,290.93
8/27/2020,291.05,49482720,293.08,293.851,288.705
8/26/2020,291.96,42216690,287.11,292.22,285.829
8/25/2020,285.86,34866590,282.78,286.06,282.37
8/24/2020,283.63,36418530,285.06,286,281.27
8/21/2020,281.87,34748930,280.07,282.34,279.461
8/20/2020,279.93,27723380,275.3,280.43,274.86
8/19/2020,276.1,31999360,277.93,279.02,275.57
8/18/2020,277.97,23529500,276.41,278.465,274.91
8/17/2020,275.32,24802970,273.91,275.84,272.1978
8/14/2020,272.16,30799490,273.01,273.4,270.72
8/13/2020,272.48,31895720,272.64,274.83,271.51
8/12/2020,271.86,38894270,267.37,272.84,267.37
8/11/2020,265.19,43104320,269.1,270.44,264.63
8/10/2020,270.31,35088370,271.74,271.98,266.67
8/7/2020,271.47,44969360,274.04,274.8818,269.245
8/6/2020,274.64,28048220,270.78,274.98,270.19
8/5/2020,271.05,21685920,270.83,271.52,269.96
8/4/2020,270.38,24911290,268.74,270.48,268.09
8/3/2020,269.38,32081570,268.05,270.15,267.87
7/31/2020,265.79,53756160,265.83,265.95,260.85
7/30/2020,261.13,41774460,257.78,261.71,256.55
7/29/2020,259.77,27556880,258.33,260.66,257.91
7/28/2020,256.81,31302390,259.33,259.85,256.51
7/27/2020,260.12,36445740,257.36,260.52,256.445
7/24/2020,255.56,54054540,254.12,256.93,251.32
7/23/2020,258.01,51363540,264.55,265.24,256.55
7/22/2020,264.93,29865520,264.46,265.89,262.55
7/21/2020,264,43442970,268.41,268.41,263.125
7/20/2020,266.78,40610130,260.12,267.43,258.79
7/17/2020,259.42,35137870,259.71,260.31,257.17
7/16/2020,259.12,47594110,257.97,259.78,255.62
7/15/2020,260.9,54523870,261.68,262.69,257.49
7/14/2020,260.37,72230510,256.07,260.79,252.76
7/13/2020,258.54,64108090,266.87,269.79,257.69
7/10/2020,263.97,32885300,262,264.23,259.26
7/9/2020,262.18,40312910,261.89,262.87,257.63
7/8/2020,259.99,30426270,258,260.02,256.5
7/7/2020,256.61,36578190,258.1,260.88,256.3
7/6/2020,258.39,34589050,255.46,258.928,255.43
7/2/2020,252.19,31956500,252.97,254.27,251.71
7/1/2020,250.49,34689210,247.66,251.52,247.0802
6/30/2020,247.6,38909220,242.77,248.16,242.58
6/29/2020,242.84,34377800,239.98,242.85,237.35
6/26/2020,240.22,52824550,245.75,245.96,239.68
6/25/2020,246.03,36940810,243.91,246.34,241.14
6/24/2020,243.71,46032380,247.99,249.325,242.16
6/23/2020,248.84,32767370,248.39,251.15,247.82
6/22/2020,246.74,24068680,243.77,246.87,243.38
6/19/2020,244.24,49422110,246.74,247,242.45
6/18/2020,244.28,30578650,243.29,244.53,242.49
6/17/2020,243.62,34749270,244.4,245.5,242.73
6/16/2020,242.85,48890100,243.78,244.39,239.1
6/15/2020,238.75,45307370,232.44,239.45,231.47
6/12/2020,235.88,72034790,239.09,240.4,231.74
6/11/2020,234.02,72919440,242.29,243.59,233.96
6/10/2020,246.22,58084410,245,247.815,244.51
6/9/2020,243.3,35046250,240.66,244.18,240.47
6/8/2020,241.55,32937310,239.54,241.68,237.91
6/5/2020,239.69,47365570,236.06,240.297,235.63
6/4/2020,235.03,38716100,236.32,237.79,233.68
6/3/2020,236.69,37228700,236.23,237.47,235.35
6/2/2020,235.63,33383420,234.42,235.69,232.01
6/1/2020,234.06,26140130,232.4,234.45,232
5/29/2020,233.36,50878600,230.43,233.6,228.76
5/28/2020,229.99,43008480,229.05,233.47,229.05
5/27/2020,230.29,55665570,228.51,230.41,223.94
5/26/2020,229.04,33055350,233.44,233.57,228.79
5/22/2020,229.66,28762390,228.46,229.87,227.5
5/21/2020,228.87,43642910,231.49,232.135,228.34
5/20/2020,231.39,37417000,229.48,231.76,229.48
5/19/2020,226.86,36237300,227.66,229.85,226.71
5/18/2020,227.43,42597550,226.28,228.68,225.47
5/15/2020,223.27,55747210,218.77,223.33,218.33
5/14/2020,221.83,51549350,218.12,221.87,215.99
5/13/2020,219.34,65521210,222.65,224.61,216.71
5/12/2020,222.12,41054120,227.48,228.095,222.09
5/11/2020,226.87,35714130,223.5,227.93,223.25
5/8/2020,224.86,31964420,223.55,225,222.48
5/7/2020,221.82,38624840,221.75,222.73,220.42
5/6/2020,219,36455220,219.37,221.04,218.11
5/5/2020,217.66,37783080,217.4,220.14,216.85
5/4/2020,215.22,32841020,211.61,215.45,211.12
5/1/2020,212.74,48794970,214.54,216.67,211.68
4/30/2020,218.91,43359480,220.01,220.04,217.35
4/29/2020,219,48716410,216.21,219.97,215.14
4/28/2020,211.5,46862820,217.27,217.32,211.21
4/27/2020,215.56,36451700,216.18,216.63,214.5
4/24/2020,213.84,34303370,210.94,214.3,209.5
4/23/2020,210.52,43278540,211.8,214.435,210.095
4/22/2020,210.97,40188770,209.14,212.35,208.33
4/21/2020,204.89,72932770,210.63,211.16,203.63
4/20/2020,212.74,38249130,213.27,215.88,212.57
4/17/2020,215.29,62863220,215.96,216.51,212.0801
4/16/2020,213.25,64657360,211.78,214.369,209.69
4/15/2020,209.43,47035950,208.48,211.8338,207.12
4/14/2020,211.86,63959560,207.17,212.5,206.42
4/13/2020,203.03,42853950,199.92,203.42,198.75
4/9/2020,200.86,68323930,202.27,203.22,199.0281
4/8/2020,200.57,45940440,198.0835,201.17,196.1733
4/7/2020,196.4,69904480,202.14,202.66,196
4/6/2020,196.48,64763520,190.38,197.65,189.19
4/3/2020,183.37,47487620,185.5,187.0716,181.29
4/2/2020,186.01,56465350,181.59,190.1,180.97
4/1/2020,182.31,53715380,184.81,187.66,180.86
3/31/2020,190.4,62659270,191.53,195.25,189.2
3/30/2020,192.04,49356940,187.1,192.49,186.3406
3/27/2020,185.3,58844980,186.93,190.5149,184.66
3/26/2020,191.9,79887560,183.87,192.72,183.61
3/25/2020,182.3,88754910,184.42,189.51,179.98
3/24/2020,183.66,94881790,179.91,183.83,177.95
3/23/2020,170.46,124639600,170.92,174.21,164.93
3/20/2020,170.7,118983900,181.74,182.87,170.1
3/19/2020,177.66,120896500,175.69,183.49,171.63
3/18/2020,176.6,114156300,171.605,179.22,166.8
3/17/2020,182.14,121257100,175.47,184.39,169.78
3/16/2020,169.3,92054390,174.15,184.68,169.16
3/13/2020,192.34,134882000,187.07,194.48,178.13
3/12/2020,177.32,137820700,182.09,190.78,176.94
3/11/2020,195.22,89168780,199.35,200.75,192.73
3/10/2020,204.11,100599200,201.11,204.3,193.6802
3/9/2020,193.57,116424000,193.48,201.16,192.11
3/6/2020,208.02,89828390,204.67,209.15,202.91
3/5/2020,211.59,78705460,212.69,216.36,210.1
3/4/2020,218.22,73086210,213.32,218.33,211.37
3/3/2020,209.48,131953500,217.11,219.61,207.62
3/2/2020,216.42,112933900,208.88,216.57,205.94
2/28/2020,205.8,149247100,198.92,207.17,198.17
2/27/2020,205.64,121822600,211.05,216.4235,205.5
2/26/2020,216.48,80400050,216.67,220.28,214.9
2/25/2020,215.37,97742980,223.19,223.9879,214.74
2/24/2020,221.39,84522550,221.84,224.25,220.26
2/21/2020,230.27,66058610,233.64,234.01,229.3211
2/20/2020,234.78,42604020,236.46,236.95,231.88
2/19/2020,236.98,22230460,236.07,237.47,235.85
2/18/2020,234.73,24521240,233.47,235.17,233.25
2/14/2020,234.64,23438530,234.28,234.86,233.5501
2/13/2020,233.97,22773160,232.62,234.93,232.36
2/12/2020,234.27,24471280,233.34,234.38,232.8
2/11/2020,232.01,30197980,233.21,234.02,231.3999
2/10/2020,231.97,21478930,228.43,231.98,228.38
2/7/2020,229.2,25884930,229.16,230.44,228.54
2/6/2020,230.19,22467080,228.77,230.25,227.98
2/5/2020,228.22,38534820,230.22,230.25,226.85
2/4/2020,227.47,30691210,225.39,227.86,224.6523
2/3/2020,222.38,25468310,220.14,222.885,219.99
1/31/2020,219.07,52015830,223.5,223.56,218.285
1/30/2020,222.6,39568090,220.37,222.7,219.6891
1/29/2020,221.81,29063130,222.66,222.93,220.83
1/28/2020,221.45,26731880,219.6,221.96,219.06
1/27/2020,218.1,42264420,217.72,219.2845,217.18
1/24/2020,222.7,37436480,225.62,225.88,221.6701
1/23/2020,224.59,26496110,223.71,224.69,222.7
1/22/2020,223.87,20736400,224.38,225.15,223.59
1/21/2020,223.28,21146260,222.73,223.84,222.66
1/17/2020,223.38,24325170,223.24,223.56,222.1221
1/16/2020,222.28,18804960,221.24,222.32,220.8
1/15/2020,220.17,25742080,220.18,221.2,219.45
1/14/2020,220.08,24573340,220.75,221.21,219.74
1/13/2020,220.95,22846100,219.31,220.98,218.98
1/10/2020,218.43,21914630,219.76,219.87,218.04
1/9/2020,218.99,23641290,218.91,219.41,217.7125
1/8/2020,217.15,26464210,215.47,218.14,215.16
1/7/2020,215.53,23120990,215.64,216.14,214.85
1/6/2020,215.56,21726990,212.49,215.59,212.24
1/3/2020,214.18,27532660,213.29,215.47,213.28
1/2/2020,216.16,31014900,214.4,216.16,213.98
12/31/2019,212.61,18201590,211.62,212.76,211.2
12/30/2019,212.21,21829910,213.51,213.63,211.16
12/27/2019,213.61,18142240,214.55,214.56,213.04
12/26/2019,213.79,17159310,212.26,213.81,212.23
12/24/2019,211.92,7089020,211.97,212.09,211.44
12/23/2019,211.81,23798670,212.03,212.15,211.63
12/20/2019,211.71,27690930,211.81,212.5186,211.27
12/19/2019,210.86,17892060,209.64,210.93,209.62
12/18/2019,209.55,15490830,209.6,210.13,209.33
12/17/2019,209.39,16034650,209.5,209.71,209.04
12/16/2019,209.27,21366180,208.5,209.53,208.48
12/13/2019,207.19,32534390,206.36,207.91,205.96
12/12/2019,206.51,32704630,204.77,207.32,204.491
12/11/2019,204.98,18897760,204.37,205.19,204.04
12/10/2019,203.9,21849710,204.17,204.88,203.44
12/9/2019,204.07,14032180,204.63,205.5937,203.98
12/6/2019,205,16562250,204.25,205.145,204.1501
12/5/2019,202.83,15038790,203.15,203.15,201.84
12/4/2019,202.43,15336750,202.49,202.91,202.14
12/3/2019,201.41,31425400,200.32,201.49,193.785
12/2/2019,203,28121020,205.11,205.18,201.78
11/29/2019,205.1,9854553,205.59,205.83,205
